URL,Date,Section,Author,Title,Subtitle
https://www.nytimes.com/live/2023/10/09/world/israel-gaza-war-hamas/a-complete-siege-of-gaza-would-come-on-top-of-a-16-year-blockade-enforced-by-israel-and-egypt?searchResultPosition=94,"Oct. 9, 2023",WORLD,By Emma Bubola and Ben Hubbard,A ‘complete siege’ of Gaza would come on top of a 16-year blockade enforced by Israel and Egypt.,
https://www.nytimes.com/2023/10/09/business/charles-f-feeney-dead.html?searchResultPosition=95,"Oct. 9, 2023",BUSINESS,By Robert D. McFadden,"Charles Feeney, Who Made a Fortune and Then Gave It Away, Dies at 92","After piling up billions in business, he pledged to donate almost all of his money to causes before he died. He succeeded, and then lived a more modest life."
https://www.nytimes.com/2023/10/09/world/middleeast/israel-gaza-siege-hamas.html?searchResultPosition=96,"Oct. 9, 2023",MIDDLE EAST,"By Isabel Kershner, Aaron Boxerman and Hiba Yazbek",Israel Orders ‘Complete Siege’ of Gaza and Hamas Threatens to Kill Hostages,"Israel mobilized 300,000 reservists amid signs that it could be preparing for a major ground invasion of Gaza, and it bombed hundreds of sites, including mosques and a marketplace."
https://www.nytimes.com/article/israel-hostages-hamas-explained.html?searchResultPosition=97,"Oct. 9, 2023",MIDDLE EAST,By Cassandra Vinograd and Isabel Kershner,Israel’s Attackers Took About 240 Hostages. Here’s What to Know About Them.,The country’s military said roughly 240 people had been taken hostage during the Hamas attack. Just four have been released; one has been rescued.
https://www.nytimes.com/live/2023/10/09/world/israel-gaza-war-hamas/israel-munitions-request?searchResultPosition=98,"Oct. 9, 2023",POLITICS,By Eric Schmitt,Israel has asked the U.S. for aircraft munitions and interceptors for its missile defense system.,
https://www.nytimes.com/2023/10/09/world/middleeast/hamas-hostages-israel-gaza.html?searchResultPosition=99,"Oct. 9, 2023",MIDDLE EAST,By Patrick Kingsley and Aaron Boxerman,‘I Just Hope That They Are Alive’: How Hamas Abducted 150 Israelis,Palestinian militants kidnapped scores of Israelis in an unprecedented attack that took the Israeli-Palestinian conflict into unknown territory. Their relatives recount how they were captured.
https://www.nytimes.com/live/2023/10/09/world/israel-gaza-war-hamas/a-clash-at-the-border-between-israel-and-lebanon-adds-to-fears-of-a-multi-front-battle?searchResultPosition=100,"Oct. 9, 2023",WORLD,By Euan Ward,Renewed clashes at the border between Israel and Lebanon add to fears of a multi-front battle.,
https://www.nytimes.com/live/2023/10/10/world/israel-hamas-war-gaza/video-images-show-palestinian-gunmen-abducting-residents-of-an-israeli-farming-settlement?searchResultPosition=101,"Oct. 9, 2023",ASIA PACIFIC,By Yousur Al-Hlou,Video images show Palestinian gunmen abducting residents of a kibbutz.,
https://www.nytimes.com/2023/10/09/world/middleeast/israeli-family-kibbutz-attack.html?searchResultPosition=102,"Oct. 9, 2023",MIDDLE EAST,By Nadav Gavrielov,"For 26 Hours, One Family Took Shelter as Hamas Attackers Overran Their Kibbutz","In their home’s safe room, Sarit Kurtzman, her husband and their 14-month-old daughter waited out the attack."
https://www.nytimes.com/2023/10/09/opinion/israel-hamas-attack.html?searchResultPosition=103,"Oct. 9, 2023",OPINION,By The Editorial Board,The Attack on Israel Demands Unity and Resolve,America and other allies have a crucial role to play in supporting Israel at this painful moment.
https://www.nytimes.com/2023/10/09/briefing/israel-gaza-conflict-russia-ukraine-china-xi.html?searchResultPosition=104,"Oct. 9, 2023",BRIEFING,By Justin Porter,Tuesday Briefing: Israel Orders a ‘Siege’ of Gaza,Plus can betting save the world?
https://www.nytimes.com/2023/10/09/us/politics/trump-israel-travel-ban.html?searchResultPosition=105,"Oct. 9, 2023",POLITICS,By Anjali Huynh,Trump Uses Support for Israel to Revive Travel Ban Talk,His remarks echoed the type of anti-Muslim rhetoric that he successfully tapped into during his 2016 presidential run.
https://www.nytimes.com/2023/10/09/nyregion/israel-gaza-cory-booker-daniel-goldman.html?searchResultPosition=106,"Oct. 9, 2023",NEW YORK,By Michael Rothfeld,N.Y. Officials Visiting Israel Find Themselves Confronted With War,"Representative Daniel Goldman and Senator Cory Booker had unexpected experiences of the attack, as did police officials visiting from the New York area."
https://www.nytimes.com/live/2023/10/09/world/israel-gaza-war-hamas/at-israels-main-airport-a-makeshift-center-gathers-the-names-of-the-missing?searchResultPosition=107,"Oct. 9, 2023",WORLD,By Gabby Sobelman,"At Israel’s main airport, a makeshift center gathers the names of the missing.",
https://www.nytimes.com/live/2023/10/09/world/israel-gaza-war-hamas/wherever-you-go-in-israel-in-any-place-you-find-someone-in-common?searchResultPosition=108,"Oct. 9, 2023",ASIA PACIFIC,By Talya Minsberg,"‘Wherever you go in Israel, in any place, you find someone in common.’",
https://www.nytimes.com/2023/10/09/us/politics/israel-hamas-washington-biden.html?searchResultPosition=109,"Oct. 9, 2023",POLITICS,By Peter Baker,"Washington Rallies Behind Israel, but a Lasting Consensus May Prove Elusive",Democrats and Republicans put aside an increasingly partisan divide over Israel to condemn the Hamas attack. But that support may be harder to maintain as Israel retaliates.
https://www.nytimes.com/2023/10/09/us/politics/mccarthy-speaker.html?searchResultPosition=110,"Oct. 9, 2023",POLITICS,By Luke Broadwater,McCarthy Floats Return as Divided G.O.P. Prepares to Choose a Speaker,"Less than a week after his ouster, the former speaker indicated he would be open to reinstatement as Republicans prepared to discuss whom to nominate to succeed him."
https://www.nytimes.com/2023/10/09/world/middleeast/us-citizens-killed-israel-hamas-captive.html?searchResultPosition=111,"Oct. 9, 2023",MIDDLE EAST,By Zach Montague,"At least 11 U.S. citizens were killed in Israel, Biden says, and others may be captives of Hamas.","“I have directed my team to work with their Israeli counterparts on every aspect of the hostage crisis, including sharing intelligence,” the president said in a statement on Monday evening."
https://www.nytimes.com/2023/10/09/us/special-counsel-biden-interview.html?searchResultPosition=112,"Oct. 9, 2023",U.S.,By Charlie Savage,Special Counsel Interviewed Biden About Classified Documents,"Robert Hur, the special counsel appointed to investigate how sensitive material ended up at the home and office of President Biden, met with the president over the past two days."
https://www.nytimes.com/live/2023/10/10/world/israel-hamas-war-gaza/videos-show-the-beginning-of-the-attack-on-a-music-festival-in-southern-israel?searchResultPosition=113,"Oct. 9, 2023",WORLD,By Riley Mellen,Videos show the beginning of the attack on a music festival in southern Israel.,
https://www.nytimes.com/2023/10/09/us/american-jews-israel-hamas-attacks.html?searchResultPosition=114,"Oct. 9, 2023",U.S.,"By Jenna Russell, Eliza Fawcett, Vik Jolly and Robert Chiarito","Among American Jews, ‘You See a Lot of Broken Spirits’ After Attacks",A community with diverse views and opinions on Israel appeared to be largely united in shock and anger at the violence by Hamas.
https://www.nytimes.com/2023/10/10/briefing/hamas-gaza-russia-economy.html?searchResultPosition=115,"Oct. 10, 2023",BRIEFING,By Natasha Frost,Tuesday Briefing,A “complete siege” of Gaza.
https://www.nytimes.com/2023/10/10/arts/television/late-night-hamas-israel.html?searchResultPosition=116,"Oct. 10, 2023",TELEVISION,By Trish Bendix,Late Night Hosts Address the Hamas Attacks on Israel,"Seth Meyers kept things serious, while Stephen Colbert and Jimmy Kimmel tried a touch of levity around a tough subject."
https://www.nytimes.com/live/2023/10/10/world/israel-hamas-war-gaza/here-is-the-latest-on-the-fighting?searchResultPosition=117,"Oct. 10, 2023",MIDDLE EAST,By Patrick Kingsley and Isabel Kershner,Here is the latest on the fighting.,
https://www.nytimes.com/2023/10/10/business/economy/global-economy-israel-gaza-war.html?searchResultPosition=118,"Oct. 10, 2023",ECONOMY,By Alan Rappeport and Patricia Cohen,Fragile Global Economy Faces New Crisis in Israel-Gaza War,A war in the Middle East could complicate efforts to contain inflation at a time when world output is “limping along.”
https://www.nytimes.com/2023/10/10/opinion/decongestant-placebo-medicine.html?searchResultPosition=119,"Oct. 10, 2023",OPINION,By Ted J. Kaptchuk,No Better Than a Placebo,Unpacking the mystery of placebo.
https://www.nytimes.com/2023/10/10/world/middleeast/peace-activists-killed-israel.html?searchResultPosition=120,"Oct. 10, 2023",MIDDLE EAST,By Roni Caryn Rabin,Peace Activists Are Among the Israelis Missing and Killed,Some of those caught up in the attack by Palestinian fighters lived in residential collectives whose members tend to support peace initiatives and Palestinian rights.
https://www.nytimes.com/2023/10/10/world/europe/israel-hamas-russia-putin.html?searchResultPosition=121,"Oct. 10, 2023",EUROPE,By Anton Troianovski,Putin Offers Muted Response to Attack on Israel. That Speaks Volumes.,Vladimir Putin has long projected friendly ties to Israel. But his silence since Saturday’s assault illustrates how the war in Ukraine has strained the relationship between the two countries.
https://www.nytimes.com/2023/10/10/podcasts/headlines-nyt-audio-app.html?searchResultPosition=122,"Oct. 10, 2023",PODCASTS,By New York Times Audio,"Israel Orders Gaza ‘Siege,’ Hamas Threatens to Kill Hostages, and More","Plus, support for Palestinians in the Middle East and Robert F. Kennedy Jr.’s presidential bid."
https://www.nytimes.com/2023/10/10/podcasts/the-daily/supreme-court-conservative.html?searchResultPosition=123,"Oct. 10, 2023",THE DAILY,"By Sabrina Tavernise, Rob Szypko, Luke Vander Ploeg, Jessica Cheung, Olivia Natt, Patricia Willens, Liz O. Baylen, Dan Powell and Alyssa Moxley",The New Supreme Court Cases to Watch,"After recent major victories for the conservative legal movement, the justices face a docket filled with unfinished business."
https://www.nytimes.com/live/2023/10/10/world/israel-hamas-war-gaza/the-israeli-military-says-it-has-regained-control-over-towns-near-the-gaza-border?searchResultPosition=124,"Oct. 10, 2023",MIDDLE EAST,By Patrick Kingsley,The Israeli military says it has regained control over towns near the Gaza border.,
https://www.nytimes.com/2023/10/10/briefing/defense-department-public-schools.html?searchResultPosition=125,"Oct. 10, 2023",BRIEFING,By David Leonhardt,The Nation’s Top-Performing Public School System,"Schools run by the Defense Department educate 66,000 children of civilian employees and service members."
https://www.nytimes.com/live/2023/10/10/world/israel-hamas-war-gaza/the-israel-gaza-war-presents-a-new-crisis-for-the-fragile-global-economy?searchResultPosition=126,"Oct. 10, 2023",MIDDLE EAST,By Alan Rappeport and Patricia Cohen,The Israel-Gaza war presents a new crisis for the fragile global economy.,
https://www.nytimes.com/live/2023/10/10/world/israel-hamas-war-gaza/the-un-human-rights-chief-warns-israel-against-a-siege-of-gaza-and-condemns-palestinian-violence?searchResultPosition=127,"Oct. 10, 2023",MIDDLE EAST,By Hiba Yazbek,The U.N. human rights chief condemns Palestinian violence and warns Israel against a siege of Gaza.,
https://www.nytimes.com/2023/10/10/world/middleeast/iran-israel-hamas-attacks.html?searchResultPosition=128,"Oct. 10, 2023",MIDDLE EAST,By Leily Nikounazar,Iran’s Supreme Leader Issues Tehran’s Latest Denial of Involvement in Israel Attacks,Ayatollah Ali Khamenei suggested that Tehran was not behind the assault in Israel and warned of consequences from retaliatory strikes in Gaza.
https://www.nytimes.com/2023/10/10/business/dealbook/israel-hamas-war-startups.html?searchResultPosition=129,"Oct. 10, 2023",DEALBOOK,"By Andrew Ross Sorkin, Ravi Mattu, Bernhard Warner, Sarah Kessler, Michael J. de la Merced, Lauren Hirsch and Ephrat Livni",Israeli Start-Ups Are on the Front Lines,"The country is mobilizing 360,000 reservists as it prepares a major offensive in Gaza — including entrepreneurs and their young staff."
https://www.nytimes.com/2023/10/10/world/middleeast/kfar-azza-gaza-hamas-attack.html?searchResultPosition=130,"Oct. 10, 2023",MIDDLE EAST,By Isabel Kershner,‘It’s a Massacre’: Inside an Israeli Village Raided by Palestinian Fighters,"Kfar Azza, less than two miles from Gaza, was one of the villages overrun by Palestinian gunmen on Saturday."
https://www.nytimes.com/live/2023/10/10/world/israel-hamas-war-gaza/israel-says-it-killed-1500-palestinian-fighters-but-hamas-has-many-more-in-its-ranks?searchResultPosition=131,"Oct. 10, 2023",MIDDLE EAST,By Ben Hubbard and Hwaida Saad,"Israel says it killed 1,500 Palestinian fighters, but Hamas has many more in its ranks.",
https://www.nytimes.com/live/2023/10/10/world/israel-hamas-war-gaza/japan-is-among-the-nations-that-have-been-measured-in-support-of-israel?searchResultPosition=132,"Oct. 10, 2023",MIDDLE EAST,By Motoko Rich,Japan is among the nations that have been measured in support of Israel.,
https://www.nytimes.com/2023/10/10/learning/the-israel-gaza-war-a-forum-for-young-people-to-react.html?searchResultPosition=133,"Oct. 10, 2023",THE LEARNING NETWORK,By The Learning Network,The Israel-Hamas War: A Forum for Young People to React,"We invite teenagers to share what they have thought, felt, discussed and wondered in the days since Hamas’s attack on Israel and Israel’s response."
https://www.nytimes.com/live/2023/10/10/world/israel-hamas-war-gaza/more-foreign-nationals-are-reported-killed-kidnapped-or-missing-in-israel?searchResultPosition=134,"Oct. 10, 2023",MIDDLE EAST,By Aurelien Breeden,"More foreign nationals are reported killed, kidnapped or missing in Israel.",
https://www.nytimes.com/live/2023/10/10/world/israel-hamas-war-gaza/gazas-health-ministry-says-that-israel-is-striking-medical-facilities?searchResultPosition=135,"Oct. 10, 2023",MIDDLE EAST,By Raja Abdulrahim,Gaza’s health ministry says that Israel is striking medical facilities.,
https://www.nytimes.com/2023/10/10/world/europe/zelensky-israel-gaza-russia.html?searchResultPosition=136,"Oct. 10, 2023",EUROPE,By Matthew Mpoke Bigg,Zelensky Says Gaza War Furthers Russian Aims,The Ukrainian president said Moscow was aiming to sow division in the region and the attack on Israel could distract allies from his country’s conflict.
https://www.nytimes.com/2023/10/10/science/bird-flu-chickens-crispr.html?searchResultPosition=137,"Oct. 10, 2023",SCIENCE,By Emily Anthes,Scientists Use CRISPR to Make Chickens More Resistant to Bird Flu,"A new study highlights both the promise and the limitations of gene editing, as a highly lethal form of avian influenza continues to spread around the world."
